Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
Ke'Bryan Hayes,PIT,138.105,590.244,541.017,144.389,92.205,30.199,4.52588,17.4592,72.6575,68.1811,42.7103,0.761354,119.243,2.80596,3.16758,0.542924,11.063,14.4647,5.02672,0.266884,0.0723604,0.202024,0.358177,0.322037,0.436248,0.326442,0.758284,0.169363,5.5674,0.311498,-0.0584991,-0.284026,75.8723,3.95454,102.58,-0.342525,5.05006,1.544233322,6.985322952,2.85517,160.1900024,1.5598,-0.931227,0.352629,18577
Bryan Reynolds,PIT,147.642,643.138,568.213,152.702,94.7648,29.528,4.31834,24.0904,86.215,81.3919,60.7457,3.0783,137.287,9.12335,4.1363,0.919743,11.4973,10.0444,2.78976,0.26874,0.094452,0.213464,0.442472,0.346565,0.463096,0.347604,0.809661,0.194356,5.21153,0.312944,-0.265547,-0.413421,93.9752,15.6125,116.767,-0.678968,0.287682,12.68044388,-6.151354194,2.83533,92.33000183,1.6257,-0.00927542,0.401384,19326
Ha-Seong Kim,SDP,145.606,601.877,527.823,129.873,87.8438,25.4925,1.95406,14.5825,73.2614,60.6251,60.5546,0.526298,115.445,5.48399,4.55234,3.46323,8.15082,26.902,6.21436,0.246054,0.10061,0.191809,0.524531,0.327384,0.384638,0.313232,0.712023,0.138584,5.62378,0.286544,-0.590153,1.57583,70.7646,-2.57064,96.6723,0.985679,2.23007,-1.454845726,8.867768288,2.78084,89.38999939,2.70158,-0.200583,1.09548,27506
Logan O'Hoppe,LAA,121.443,479.607,426.508,107.941,65.437,18.5769,1.02465,22.9022,58.0168,66.2256,43.0281,1.21349,102.246,6.41259,2.67843,0.979796,7.05427,2.32636,1.30734,0.25308,0.0897153,0.213188,0.420828,0.328818,0.462532,0.339571,0.79135,0.209452,2.80188,0.279697,-0.346138,-0.962324,66.8803,8.44298,114.492,-1.30846,-3.46951,7.019622207,4.440766811,2.7677,152.6999969,2.42797,-2.08097,0.529576,24729
Randy Arozarena,TBR,147.742,636.622,551.911,142.983,86.6861,28.808,2.80389,24.6845,87.8114,80.3323,65.9702,1.35267,153.516,14.0393,4.24676,0.454579,10.3489,25.2253,9.10628,0.259068,0.103625,0.241141,0.429729,0.350524,0.455602,0.348705,0.806127,0.196534,5.6113,0.312993,-0.587282,-0.0724961,93.605,16.0363,120.85,-0.659778,-2.3099,15.51417196,-9.640124798,2.74525,44.27000046,2.39856,-0.594094,0.611906,19290
Josh Jung,TEX,137.944,584.5,536.821,138.858,83.5462,27.5521,1.84104,25.9188,74.3663,81.3491,37.6258,0.89743,165.17,6.34627,3.10282,0.604104,8.51067,3.00743,1.44774,0.258667,0.0643725,0.282584,0.2278,0.313121,0.461697,0.331047,0.774818,0.20303,3.45072,0.323761,-1.00673,-0.985204,77.3693,6.15129,108.086,-1.99193,2.33707,3.670815229,3.898159981,2.73504,133.1900024,1.76007,-1.29616,0.663757,26299
Jonah Heim,TEX,123.345,483.26,438.639,108.658,67.4295,22.6614,1.02151,17.5461,54.6865,65.5137,38.8585,0.998243,93.336,2.05633,3.03514,0.670675,8.48775,1.96075,0.764705,0.247717,0.0804091,0.193138,0.416329,0.309939,0.424042,0.316246,0.733981,0.176324,2.84965,0.275437,-0.262293,-0.75773,58.0279,-0.854525,97.8267,-1.02002,5.47814,-2.278470278,13.02151442,2.70855,172.1000061,1.42114,-1.01771,0.374361,16930
Paul Goldschmidt,STL,147.651,645.078,558.917,148.816,94.6708,29.1595,0.79402,24.1921,88.1403,84.1864,77.2321,2.50641,145.467,3.99078,4.09893,0.839702,10.0186,7.42022,2.45607,0.266259,0.119725,0.225503,0.530925,0.357072,0.451123,0.34975,0.808194,0.184864,3.51975,0.316823,0.284466,-0.888581,95.4082,16.8092,121.562,-0.604114,0.324487,16.34449589,-11.30571508,2.69064,85.08999634,1.75458,1.47292,0.581748,9218
Yainer Diaz,HOU,115.502,447.627,419.673,114.582,70.5057,21.9203,0.92779,21.2282,56.0688,67.4136,19.5916,0.536667,86.5441,4.00265,3.72465,0.635463,9.5403,0.787995,0.378583,0.273027,0.0437678,0.19334,0.226378,0.309125,0.481429,0.335202,0.790554,0.208402,2.57762,0.295774,-0.546784,-0.723109,60.7965,6.25579,114.236,-1.26989,-0.744439,6.365772247,5.389262676,2.68874,109.1299973,3.06923,0.834688,0.751279,23003
Luis Arraez,MIA,143.214,615.071,560.273,177.968,136.443,30.4052,3.36602,7.75372,75.0654,61.6979,45.103,5.2793,40.3121,4.05152,4.31842,1.32521,13.5989,4.02422,2.12314,0.317644,0.0733297,0.0655405,1.11885,0.370059,0.425446,0.344649,0.795505,0.107802,3.65041,0.329536,0.558659,-1.48066,88.3643,13.4214,115.73,-0.922,-0.574522,11.06430906,-5.069210172,2.68676,163.2100067,2.34746,0.245987,2.11482,18568
Riley Greene,DET,137.026,588.658,528.949,146.014,97.2988,26.4611,5.28887,16.9657,77.4783,64.8003,51.4031,0.815283,155.09,4.15336,3.13975,1.01291,10.5604,9.79107,2.16089,0.276046,0.0873224,0.263464,0.33144,0.343015,0.442293,0.33962,0.785307,0.166246,5.61665,0.358436,-0.110621,-0.125338,82.1108,10.3863,116.154,-0.235959,1.10875,11.15801044,-4.466097951,2.66167,167.5500031,2.79178,0.380348,0.597213,25976
Ian Happ,CHC,146.574,626.332,540.448,135.439,83.0899,29.7171,2.6168,20.0153,78.8387,75.4198,75.1637,1.92455,145.923,5.73116,4.27637,0.713172,10.9128,11.2739,3.10995,0.250605,0.120006,0.23298,0.515093,0.345792,0.426379,0.336121,0.772171,0.175774,4.70136,0.30472,-0.198607,-0.30655,85.5463,9.23135,112.273,-0.505157,2.91988,8.861589968,-3.76967597,2.63235,164.6000061,2.62812,-1.58431,0.430325,17919
Anthony Volpe,NYY,141.568,573.244,510.344,118.992,69.6685,26.5676,3.2845,19.4717,70.6776,63.9912,50.5854,0.190116,144.144,7.02078,3.5502,1.74276,7.18329,24.4022,5.69944,0.233161,0.0882441,0.251453,0.350937,0.309008,0.412552,0.313091,0.721561,0.179392,6.24993,0.284118,-0.607912,1.49563,67.3308,-2.51559,96.5761,0.887719,1.81756,-1.503944635,8.371645808,2.62934,126.3600006,2.52099,0.535014,1.10281,27647
Max Muncy,LAD,130.941,552.353,461.365,102.942,53.7793,19.4811,1.35292,28.3289,79.0179,82.8645,79.719,2.35,139.559,6.62527,4.36989,0.273517,6.95175,1.87726,0.834394,0.223125,0.144326,0.252663,0.57122,0.342861,0.455422,0.344242,0.798284,0.232297,3.22014,0.250509,0.0986308,-1.03829,79.1671,11.8661,117.808,-0.93966,-5.28831,11.04583818,-4.00241518,2.576,185.0099945,3.07002,0.146621,1.32713,13301
Bo Naylor,CLE,115.696,439.417,380.449,87.6596,51.3365,18.7325,1.7394,15.8512,51.9089,53.7508,52.4505,1.62689,111.221,3.65493,2.19305,0.669175,4.51965,7.53712,2.02232,0.230411,0.119364,0.253111,0.471587,0.327671,0.413786,0.322847,0.741457,0.183375,4.58665,0.280974,-0.109056,-0.161471,55.1725,1.63207,106.927,-0.270527,-0.290902,3.376512945,7.207911134,2.54419,162.3699951,3.61327,0.275734,0.453998,21865
Zach Neto,LAA,132.452,534.032,471.56,117.119,73.4093,24.735,1.39622,17.5782,65.6395,62.7136,39.7766,0.964848,122.069,16.3065,4.13249,2.25623,8.25544,9.8152,2.80883,0.248365,0.0744837,0.228581,0.325853,0.325705,0.41857,0.323689,0.744275,0.170205,4.78484,0.296212,-0.20933,-0.212828,67.4257,2.35702,103.484,-0.422158,-0.662588,1.806936532,5.469466031,2.53488,278.6300049,3.95069,-0.921218,0.202437,31347
Isaac Paredes,TBR,132.152,541.342,468.401,113.187,65.7706,22.7515,0.787255,23.878,65.9326,75.3049,57.2856,0.476402,94.8216,11.0231,4.10416,0.528645,10.8059,0.865851,0.33592,0.241646,0.105821,0.17516,0.604141,0.335598,0.446514,0.338618,0.782112,0.204867,2.1471,0.252425,-0.466637,-0.998041,75.0604,9.10099,113.974,-1.46468,0.19478,7.753343105,-0.899519235,2.51975,188.0399933,2.59029,-0.663645,0.731137,20036
Christian Yelich,MIL,145.13,629.368,540.414,141.662,93.5315,28.1249,2.43832,17.5673,90.4156,68.9905,80.9618,4.94433,144.098,4.49639,2.69452,0.801882,12.6949,22.2814,5.18598,0.262136,0.12864,0.228956,0.561854,0.36133,0.420724,0.341108,0.782055,0.158588,5.66478,0.325329,0.792075,0.926352,88.5676,11.8827,113.58,1.71843,-0.409914,12.3063308,-8.492180675,2.51784,81.69000244,1.56813,2.24037,0.776525,11477
Oneil Cruz,PIT,131.767,566.574,506.243,124.971,73.5306,23.8261,4.51801,23.096,79.8129,71.6169,51.6048,1.01489,155.201,3.21975,4.44969,1.05733,5.10875,21.7937,5.81158,0.246859,0.0910821,0.273928,0.332503,0.317931,0.44864,0.328511,0.766571,0.201781,6.71084,0.306486,-0.451241,0.924627,73.8035,4.76973,103.968,0.473387,-3.20171,3.258254081,2.414476156,2.48991,77.61000061,3.41258,-0.762387,0.723546,21711
George Springer,TOR,133.974,586.997,521.804,134.446,86.9046,23.8869,1.98839,21.6663,80.8092,69.4944,54.2959,0.66793,110.079,6.21796,3.52598,1.15349,11.0822,13.5928,3.92961,0.257657,0.0924977,0.18753,0.493243,0.332785,0.435621,0.332859,0.768407,0.177965,4.98646,0.286546,-0.0377621,-0.0707647,78.5835,7.06127,113.155,-0.108527,2.87945,9.143945143,-4.159328699,2.48579,123.4199982,2.08702,0.438943,0.303255,12856
Evan Carter,TEX,137.039,565.332,486.31,123.653,78.4028,25.0451,4.42467,15.7803,74.3851,63.5386,67.5053,2.57623,142.47,6.41663,3.88487,1.21514,7.34195,18.3865,5.51383,0.254268,0.119408,0.252012,0.47382,0.350237,0.421312,0.336135,0.771549,0.167044,6.13701,0.324972,-0.929012,0.196204,77.2209,8.33845,111.612,-0.732807,3.24741,7.133123577,-1.446415186,2.4824,132.3699951,3.67757,0.713836,0.587679,27790
Zack Gelof,OAK,136.437,591.673,530.46,129.326,80.09,27.657,2.17309,19.4057,72.5173,62.6906,52.5119,1.1031,170.961,4.36806,2.71623,1.61631,8.2604,20.7899,5.35613,0.243799,0.0887516,0.288946,0.307157,0.315573,0.413878,0.316371,0.729451,0.170079,5.59739,0.320645,-0.16097,0.850415,71.1075,-0.984402,104.97,0.689445,-0.642976,4.212730646,0.494486928,2.47397,135.8500061,2.79271,1.04266,0.777974,29766
Nolan Jones,COL,138.704,578.804,503.089,135.525,79.8316,28.4883,3.4664,23.7386,81.2188,77.9863,68.0751,2.95718,166.007,4.68755,2.42033,0.532841,6.95926,19.1304,3.7973,0.269386,0.117613,0.286811,0.410073,0.36019,0.48135,0.360878,0.84154,0.211964,5.98878,0.35402,-1.49346,1.07035,90.9555,20.4316,112.111,-0.423115,2.4704,8.260965824,-3.552851915,2.43526,57.02999878,2.20655,-0.32147,0.177377,20529
Alejandro Kirk,TOR,96.8353,368.246,322.986,86.369,60.4456,15.9092,0.153952,9.86025,39.5035,42.0325,38.2232,1.01293,41.2013,4.32141,2.43955,0.275655,10.9796,0.166181,0.249891,0.267408,0.103798,0.111885,0.92772,0.350337,0.409203,0.33292,0.759541,0.141795,1.35171,0.278859,-1.31333,-0.857985,49.3169,4.4483,113.197,-2.17132,2.27936,3.651606083,8.15010047,2.42445,267.269989,1.5876,-0.283604,0.959803,22581
Adolis García,TEX,146.911,632.987,570.843,138.798,76.732,28.01,1.97005,32.0864,90.644,94.8743,50.035,0.952175,178.98,6.84315,4.91938,0.346292,8.90565,13.06,4.19004,0.243146,0.0790458,0.282755,0.279556,0.309301,0.467743,0.33098,0.777044,0.224596,5.0704,0.292606,0.348838,-0.178676,83.7526,6.62684,108.04,0.170162,4.00103,6.26793012,-3.51368475,2.4192,46.43000031,2.03221,-0.198656,1.19075,19287
Jorge Polanco,SEA,125.206,536.637,473.884,116.035,71.1263,22.8876,1.06014,20.9611,65.404,68.4818,54.1689,0.525407,125.731,3.87385,4.43239,0.277427,5.44538,6.15404,2.13391,0.24486,0.100942,0.234294,0.430833,0.324555,0.43033,0.326692,0.754884,0.18547,3.69183,0.286692,0.21112,-0.661086,69.093,3.7069,111.766,-0.449967,-3.04753,7.115632743,-1.115337133,2.41645,248.8999939,2.40948,-0.608735,0.362421,13152
Cedric Mullins,BAL,136.626,566.835,509.546,126.21,78.4738,25.8133,3.43365,18.4891,72.474,64.518,45.5532,1.16016,114.908,5.3073,3.99025,2.43882,5.54846,25.7698,6.30558,0.247691,0.0803641,0.202719,0.396431,0.313734,0.420684,0.317005,0.734418,0.172993,6.33925,0.283372,0.0418511,1.50491,68.4209,-0.644649,103.07,1.54676,-0.937457,3.631822109,1.170967519,2.39935,149.4799957,1.94624,-0.175081,0.918996,17929
Jeremy Peña,HOU,143.69,597.14,547.897,142.755,98.8145,26.7382,2.25828,14.9443,74.3367,62.8505,36.1954,0.254619,128.402,7.73882,3.70322,1.60504,10.1334,12.8258,4.54078,0.260551,0.0606146,0.215029,0.281891,0.313482,0.399423,0.310082,0.712906,0.138872,4.9182,0.313067,0.244062,-0.449337,68.6456,-4.11237,96.8251,-0.205275,-0.486588,-2.476877242,6.16571629,2.39094,213.0299988,2.64429,-0.536355,0.429071,21636
Cody Bellinger,CHC,139.91,589.574,530.823,138.907,86.3778,27.1776,2.46253,22.8888,82.7932,82.2858,47.0747,2.09901,116.529,4.03608,7.14247,0.497415,6.55163,17.4262,4.68227,0.261682,0.0798453,0.197649,0.403976,0.322569,0.451517,0.330503,0.774086,0.189836,5.63865,0.291101,0.093345,0.465756,77.7746,5.9385,108.444,0.559101,0.670122,6.625053644,-2.798999727,2.38143,62.33000183,4.12104,1.64721,0.32187,15998
Jazz Chisholm Jr.,MIA,130.275,543.941,491.191,121.554,71.6238,21.2178,3.92342,24.7893,77.9307,73.3654,42.7429,0.447118,155.607,4.91917,3.94148,1.14656,5.03969,28.294,7.27194,0.247468,0.07858,0.286072,0.274686,0.31175,0.458043,0.329016,0.769793,0.210575,6.94725,0.307447,-0.444334,1.67381,71.0831,4.80703,105.25,1.22947,-1.12769,4.767408848,0.321672082,2.35484,73.26999664,1.36245,0.957675,0.942609,20454
Seiya Suzuki,CHC,134.827,576.278,505.863,137.091,84.9897,27.4981,3.20675,21.3965,75.686,73.894,60.389,2.98573,128.527,4.4183,4.99158,0.615864,8.94786,8.29094,4.30456,0.271004,0.104791,0.22303,0.469853,0.350724,0.464933,0.349716,0.815656,0.193928,4.49479,0.320545,-0.489642,-1.28987,85.2161,15,121.538,-1.77951,-1.2262,13.34504247,-9.449769139,2.34324,111.7200012,2.20972,0.521806,0.324893,30116
Bryson Stott,PHI,140.173,584.195,532.061,141.529,97.774,28.3091,2.68577,12.7601,72.1645,61.6657,41.942,0.812937,100.908,4.2295,4.67035,1.29243,8.64966,22.1442,4.64113,0.266001,0.0717945,0.172731,0.415644,0.32201,0.401251,0.314346,0.723261,0.135249,5.84347,0.304373,-0.265341,1.36707,69.226,-1.95475,95.3381,1.10173,3.70056,-2.272200227,5.863725424,2.34222,109,2.51688,-0.164908,0.871724,26294
Kyle Schwarber,PHI,148.394,648.226,539.916,119.929,57.8457,19.938,1.29057,40.8547,95.7727,97.2977,98.3521,3.35949,189.315,6.14571,2.84035,0.971802,7.17178,3.39366,1.28702,0.222125,0.151725,0.29205,0.519516,0.346737,0.49084,0.357695,0.837576,0.268714,3.38733,0.252967,-0.818835,-1.08948,100.151,21.1683,124.399,-1.90832,-1.98211,17.68523467,-16.27675688,2.342,94.08999634,2.60539,-0.54297,2.14152,16478
Nolan Gorman,STL,129.509,529.398,471.188,112.984,63.6844,20.821,0.549228,27.9294,70.3696,76.1245,51.2334,1.24284,162.126,4.16504,2.54071,0.271002,5.49759,6.72558,1.81303,0.239785,0.0967767,0.306245,0.31601,0.318227,0.464128,0.334822,0.782355,0.224343,3.72949,0.299832,-0.331444,-0.328097,71.7355,7.23139,111.387,-0.659541,-1.51863,6.68629539,-1.413444094,2.32158,190.5700073,2.30652,-0.576981,0.816576,22263
Byron Buxton,MIN,110.376,464.454,414.504,96.3843,45.6777,22.6419,2.30159,25.7631,68.6353,64.7367,39.9355,1.13792,139.285,6.36515,3.15077,0.498245,3.41026,10.5291,1.86564,0.232529,0.0859838,0.29989,0.286717,0.30754,0.48472,0.335632,0.79226,0.252191,6.01479,0.27957,0.0928723,0.61843,63.2477,6.65668,114.974,0.711302,1.53104,9.044393837,-1.54381609,2.3215,247.6900024,4.64721,1.45898,0.743687,14161
Steven Kwan,CLE,140.262,615.234,545.177,150.901,112.217,28.3066,5.53993,4.83699,78.6957,51.3554,58.4684,1.62501,62.6068,4.66473,4.35082,2.57334,10.3344,17.6649,4.57334,0.276793,0.0950344,0.101761,0.933898,0.349352,0.375655,0.320066,0.725007,0.0988624,5.94653,0.302985,0.166618,0.26409,75.8271,0.864389,105,0.430708,4.62783,4.116287619,-1.77269268,2.3181,213.4199982,3.4237,-0.149687,1.38826,24610
CJ Abrams,WSN,146.867,613.109,562.734,142.393,93.661,28.9628,4.25591,15.5129,83.4237,61.787,30.8886,1.39,112.602,12.2765,3.72851,3.4809,7.98731,40.8432,7.76661,0.253037,0.0503803,0.183658,0.274316,0.304379,0.402331,0.305619,0.70671,0.149295,7.48356,0.28945,-0.773667,3.84697,68.2088,-6.49494,89.6297,3.0733,0.356311,-4.803448677,7.155707926,2.31684,40.49000168,4.36931,-0.149845,1.6616,25768
Chas McCormick,HOU,129.619,517.596,456.663,115.501,75.3332,18.0409,1.93276,20.1941,66.8194,67.5148,47.8581,0.444925,134.713,7.50291,4.59282,0.978867,6.36172,15.9151,4.66308,0.252924,0.0924622,0.260266,0.355261,0.330732,0.433558,0.33103,0.76429,0.180634,5.34597,0.311105,-1.00843,0.211246,68.5059,5.4399,111.344,-0.79718,3.47299,6.238286197,-0.632862568,2.31257,169.3899994,2.57992,0.228264,0.382803,19599
Triston Casas,BOS,141.963,579.6,494.545,126.582,72.3645,25.1149,2.1596,26.9428,76.651,79.1212,78.2654,2.51523,137.946,3.37861,3.11523,0.295842,10.2837,1.06823,0.48376,0.255956,0.135033,0.238001,0.567364,0.359441,0.478913,0.360015,0.838354,0.222957,2.86911,0.299421,-0.6739,-1.15781,90.6651,20.0442,124.397,-1.83171,-0.494548,15.11164796,-11.7472477,2.29917,109.0999985,2.64045,-0.193772,0.768009,22514
Jake Burger,MIA,141.107,579.073,526.436,131.95,73.7827,26.1906,1.96205,30.0151,71.2039,81.2042,38.1048,1.03252,157.158,9.76511,3.80958,0.957244,10.3671,1.30701,0.536547,0.250649,0.0658031,0.271397,0.242461,0.311046,0.478901,0.335845,0.789947,0.228252,2.8651,0.297125,-0.138058,-0.894456,78.9585,8.40187,109.828,-1.03251,-2.10024,6.018292427,-2.725979805,2.29499,149.2700043,2.19622,-1.50213,0.949536,22275
Taylor Ward,LAA,127.201,540.517,472.181,125.621,78.7721,25.3568,1.36679,20.1254,74.1863,68.4067,54.8321,0.407391,112.107,7.57424,4.77858,1.15099,8.79408,5.50212,2.07587,0.266044,0.101444,0.207407,0.489104,0.348608,0.453401,0.346794,0.802009,0.187357,4.03773,0.306027,0.0286539,-0.860414,78.6165,12.7576,119.498,-0.83176,-0.909223,11.79633248,-7.223847091,2.28722,230.2799988,2.85339,-1.4718,0.335012,17548
James Outman,LAD,130.407,525.151,456.347,106.254,64.3076,20.1216,3.1315,18.6938,71.7802,63.729,55.4284,0.75804,166.849,9.69315,3.23047,0.451764,5.10003,12.2491,3.09153,0.232837,0.105547,0.317716,0.332207,0.326617,0.413545,0.323013,0.740163,0.180709,5.93826,0.319523,0.0350585,0.15352,66.0095,2.02289,103.339,0.188579,0.642135,2.324996218,2.439928591,2.25653,194.2799988,3.87907,0.436609,0.640983,24770
Brandon Lowe,TBR,113.36,475.745,415.652,98.3624,54.7,20.6077,1.43745,21.6173,62.4918,64.8714,50.2561,0.676145,124.171,6.50872,2.89427,0.434557,6.33911,5.86969,1.36647,0.236646,0.105637,0.261004,0.404732,0.32637,0.449167,0.334388,0.775537,0.21252,4.29971,0.281368,0.416206,-0.256461,64.2939,6.32712,111.092,0.159745,-1.45465,6.589709535,-0.296606779,2.24132,270.0400085,2.57175,-0.646494,0.476662,18882
Ryan Jeffers,MIN,101.724,381.865,335.914,80.6802,47.9434,15.0049,1.29912,16.4328,45.7079,47.3737,35.8884,0.665305,106.391,6.11796,1.73041,2.21469,6.34535,2.33919,1.02053,0.240181,0.0939817,0.278608,0.337326,0.323156,0.439344,0.329561,0.7625,0.199163,3.63543,0.299075,-0.440004,-0.650852,50.0758,3.54769,110.766,-1.09086,0.332139,3.835143209,5.490111053,2.22365,252.4799957,3.50406,0.448595,0.525487,24618
Danny Jansen,TOR,93.8304,353.986,312.969,73.9357,39.9481,15.5234,0.300081,18.1641,44.6457,53.1568,30.8241,0.65168,71.8997,6.82404,2.56375,0.805676,4.2005,0.664706,0.368879,0.23624,0.0870772,0.203114,0.42871,0.31594,0.461873,0.332988,0.777813,0.225633,2.32548,0.247359,-0.243082,-0.615622,47.4273,4.29615,113.244,-0.858704,0.440217,4.758844018,5.427773595,2.21508,266.0700073,2.54975,-0.112605,0.563505,16535
Christian Walker,ARI,148.613,629.692,555.807,140.585,81.8863,29.0902,1.76838,27.8403,80.18,90.8854,60.737,1.92997,127.352,7.44932,5.36109,0.33701,10.8667,6.75127,1.62696,0.252939,0.0964552,0.202246,0.476921,0.331723,0.461911,0.340041,0.793634,0.208972,4.02408,0.277714,-0.08072,-0.477908,88.0551,11.3308,112.865,-0.558628,2.67439,9.477474928,-8.840934277,2.20207,98.25,1.07982,0.0946103,0.846141,13419
Jackson Holliday,BAL,115.329,476.954,416.779,107.97,74.7267,21.8353,3.20715,8.20041,60.034,46.5331,53.4278,1.79705,105.023,2.76012,2.25996,1.72683,8.25757,10.3242,3.14275,0.259057,0.112019,0.220196,0.508723,0.345429,0.385865,0.322131,0.731294,0.126808,5.48634,0.326239,-0.678177,-0.256511,59.6022,1.48811,106.623,-0.934688,-0.137932,2.850293458,3.010893345,2.20038,192.75,3.91617,-0.233131,0.78108,sa3020241
Vinnie Pasquantino,KCR,132.001,562.219,493.675,135.273,82.072,31.2318,1.63988,20.3296,68.154,73.4633,58.7607,2.9807,71.2317,5.55068,3.98886,0.243468,10.8906,1.43393,0.794349,0.274013,0.104516,0.126697,0.824924,0.355148,0.467461,0.353204,0.822609,0.193448,2.71036,0.283041,-0.732259,-1.15343,84.7657,16.2626,123.916,-1.88569,-0.19362,14.49845791,-11.59139515,2.197,184.0399933,3.54695,-0.28201,0.662205,27676
Daulton Varsho,TOR,138.842,553.393,499.187,116.362,67.5885,23.7225,2.54564,22.5056,69.7258,67.7014,44.0068,0.710599,128.858,5.04893,3.47105,1.68,6.15867,15.1226,4.52456,0.233104,0.0795217,0.232851,0.341513,0.299826,0.426079,0.312243,0.725904,0.192975,5.44093,0.267174,0.521959,0.221523,64.6099,-2.81788,98.8657,0.743482,6.34072,-0.008632839,2.433578253,2.1167,214.6900024,3.3902,-0.358789,0.80793,19918
Lars Nootbaar,STL,114.677,480.655,408.856,103.788,65.0891,20.1822,2.02827,16.4889,66.6768,53.8412,63.5872,1.7085,96.8324,2.36446,4.35487,1.49219,7.59608,8.80502,2.10182,0.253851,0.132293,0.201459,0.656673,0.354243,0.434123,0.342548,0.788367,0.180272,4.88713,0.291106,-0.0480346,-0.122649,68.2147,9.6497,116.653,-0.170684,0.305583,9.582924992,-4.8069188,2.10669,215.0599976,3.38235,0.478991,0.344086,21454
Elly De La Cruz,CIN,134.19,575.333,523.333,130.301,77.855,26.2887,5.59985,20.5571,81.4443,69.0447,44.9057,2.56618,181.69,2.87857,2.62987,1.58563,6.95404,37.225,8.53246,0.248982,0.0780516,0.315799,0.247156,0.310389,0.438459,0.320292,0.748848,0.189477,7.83755,0.339011,-1.1564,2.89535,71.0169,0.915887,94.7418,1.73894,-2.59494,-2.008853912,2.631466866,2.01607,25.94000053,2.88941,1.16203,1.37215,26668
Francisco Alvarez,NYM,123.692,479.311,423.898,96.7959,54.6795,17.1108,0.367909,24.6378,57.8442,67.4904,46.0444,1.02161,124.813,6.4318,2.56069,0.375699,11.8968,2.11668,0.830085,0.228347,0.0960638,0.260402,0.368906,0.311675,0.444814,0.325358,0.756489,0.216467,2.63448,0.260492,-0.342338,-0.7448,61.1811,2.77991,104.937,-1.08714,-1.72137,1.796385765,2.027279735,2.00717,149.3300018,2.13933,0.129206,0.832997,26121
Davis Schneider,TOR,96.4377,394.326,339.205,78.8726,42.9795,18.6416,1.325,15.9265,48.8327,48.6567,47.0018,0.0967476,110.655,4.96709,2.39155,0.760732,4.39708,4.87264,1.57722,0.232522,0.119195,0.280618,0.424759,0.332452,0.436148,0.333854,0.7686,0.203626,4.2986,0.292752,-0.274002,-0.422027,53.1157,5.06934,113.844,-0.696029,1.49573,5.845294595,0.867361009,2.00534,422.1300049,4.12451,-0.560783,0.446905,23565
Jack Suwinski,PIT,126.602,513.066,438.82,99.5059,53.4778,20.3092,1.94793,23.771,64.4634,67.2097,64.3993,1.61457,158.366,5.35964,3.86867,0.618968,4.83143,9.9672,2.64508,0.226758,0.125519,0.308666,0.406648,0.330307,0.444428,0.334228,0.774735,0.21767,4.72742,0.290672,-0.186021,-0.0601036,69.2692,6.75505,107.8,-0.246125,-3.33754,4.711516082,-2.176622629,1.99528,241.3600006,2.62739,1.41129,0.812441,22244
Max Kepler,MIN,126.848,518.679,456.771,112.715,66.6218,23.7762,1.87417,20.4424,67.3365,65.4173,51.8051,0.791383,101.987,5.49127,4.31653,0.295597,8.15559,3.52132,1.12163,0.246764,0.0998789,0.196629,0.507956,0.327964,0.441286,0.331852,0.769249,0.194521,3.72528,0.272465,-0.212975,-0.717861,69.0038,5.80578,112.354,-0.930837,1.36116,6.747075558,-4.415946007,1.98973,280.4599915,1.43187,-0.644816,0.324498,12144
